gene1,gene2,lag,p-value
ASCL1,FANCC,1,0.00022213777364292928
ASCL1,SLC25A22,1,0.00015411159266179468
ASH1L,EP300,1,7.842684550146482e-05
ASH1L,TBX1,1,3.1999212738515934e-05
ATM,FOXE1,1,0.0001262626071865198
ATM,RPL10,1,2.841837319135705e-06
ATP1A2,IRF6,1,0.00047444945754269454
ATP1A3,MSX2,1,0.00011997539396113175
ATP2A2,AP4M1,1,0.00045401625008781185
ATP2A2,TCF12,1,0.00026902299610371107
ATR,GTPBP2,1,0.0001424043351225269
ATR,NT5C2,1,9.917130197583948e-05
BBS1,NANS,1,0.000335699685975223
BBS1,NLGN3,1,0.00015754095287034487
BBS7,KRAS,1,8.149442482062815e-05
BBS7,MAN2B1,1,0.00045534390263863607
BBS7,PYCR1,1,0.0003203718645243893
BBS7,SLC25A22,1,0.0003394719690068583
BBS7,SMAD3,1,5.9158791122793955e-05
BGN,PACS2,1,2.272035473881225e-06
BHLHA9,SCN11A,1,0.00019205204216909808
BRF1,SC5D,1,0.00018669615693706163
BRPF1,GLDC,1,1.4510284081726321e-05
BRPF1,RSPO4,1,0.00043330359116475935
CACNA1C,EVC2,1,0.00018637620659110957
CACNA1C,FBP1,1,6.791942793862834e-05
CACNA1C,UGT1A1,1,7.628442405055677e-05
CACNA1D,ACADS,1,0.00048242087238125486
CACNA1D,IFT43,1,0.00029273562339094647
CACNA1D,MFSD2A,1,0.0002473188005402537
CAMTA1,FGF8,1,0.0001183727518908574
CASP2,NAGLU,1,0.00017841758676932423
CASR,CD96,1,0.0002895715140759258
CASR,TP63,1,1.5056175906523358e-05
CCBE1,IFT172,1,0.00039270708106529934
CCDC40,KIF1A,1,0.0004804214077525539
CCDC65,EMX2,1,0.0002986242756788926
CDC42,HNRNPK,1,9.397135490753648e-05
CDH11,FAM20C,1,0.0003968632648710524
CDH15,ALG3,1,0.00033863813133831847
CDH15,SMAD4,1,0.0003075474071041745
CENPJ,KDM6B,1,3.9317980548197396e-05
CEP63,PTPN11,1,4.817407309193522e-05
CEP63,RPS23,1,0.00016635981146654444
CHM,IL1RAPL2,1,7.884837802982816e-05
CHM,NDUFS7,1,0.00019073437146656334
CHM,VPS33B,1,0.0004813979198972634
CHMP1A,KDM6B,1,5.640855038029044e-05
CIT,AHCY,1,0.00021298067626598528
CLIC2,CRB1,1,0.000428761137888207
CLN8,DDHD2,1,0.0004834974860090131
CLTC,ERCC3,1,9.046986572438667e-05
CLTC,FOXG1,1,0.0004891694478530608
CNNM2,TCN2,1,0.0001855677854420934
COG8,ITPR1,1,0.0003305268880367488
COL4A3,KCNJ11,1,0.00013262994598454368
COL4A4,ANTXR1,1,1.4180778722764731e-05
COL6A1,CRYBA1,1,1.294297334433204e-05
COL6A1,DYNC1H1,1,0.000307336102367195
COL9A2,TNIK,1,9.090223897534658e-05
COLEC11,ROBO3,1,0.00041937911658980487
COQ4,COG8,1,0.000228783372419347
COQ9,PSAP,1,0.00034512788621014734
COX6B1,GRIA2,1,0.00042085131855565297
COX6B1,ZBTB40,1,0.0004942121582514739
CPS1,BCL11A,1,0.0004650015117223882
CRB1,FGF14,1,4.196407480771203e-05
CRX,CCDC65,1,0.0003014488035616911
CSNK2A1,DHFR,1,0.00011171771793091448
CSNK2A1,SDHA,1,0.00043954339348256254
CSNK2A1,TGFB1,1,0.00039802027189563265
CTC1,GRIA1,1,0.00010371592153357519
CTCF,SMOC1,1,3.441038368277786e-05
CTSD,CLCN7,1,0.00039308998360449175
CTSD,GLI3,1,7.891846125399587e-05
DIAPH1,CDH15,1,5.651364349971051e-05
DIAPH1,HOXA13,1,0.0002858664142811354
DKC1,GALE,1,0.00047435249522323296
DKC1,GRIN2D,1,0.0003952352281800109
DLG4,ADCY5,1,0.00010284449632242927
DLG4,KCNT1,1,0.00017778575610537608
DOCK7,FREM2,1,0.0004761454922237718
DOLK,ACY1,1,0.0004439707319432294
DOLK,ATP2A2,1,9.580678798096758e-05
DOLK,PEX26,1,0.00037790106342635
DPM3,GPT2,1,0.00016895661317957664
DPM3,UPB1,1,0.0004045784954387755
DPP6,EBP,1,0.00020616150401548504
DPYD,ATR,1,0.000357389030329123
DYNC2H1,TMEM165,1,0.00019473669866810225
EBF3,IHH,1,0.00014715592123711697
EDA,SLC16A2,1,0.0002645270249093798
EDA,TNIK,1,0.0003643598055603307
EDNRA,CRX,1,3.9930223707171554e-05
EIF3F,IRX5,1,0.000350339117300942
ERCC1,AHCY,1,4.275610132009464e-05
ERCC3,CAMTA1,1,0.000173001960591604
ERCC3,GMPPB,1,0.00012787011302288156
EXT2,TLK2,1,0.00020300944555188505
EZR,DMD,1,0.0003939375505671746
FAM20C,GRM6,1,0.0001677496968390714
FAM20C,MSX2,1,0.00011388536958591004
FAM20C,TAF2,1,0.0001827354542915089
FANCE,HOXA1,1,0.00010533858823459264
FANCG,COMP,1,0.00021373864484520067
FANCG,EYA1,1,0.00016315792227036239
FANCG,UBE2A,1,0.00015266125569783458
FBXL4,EBF3,1,9.779104814122476e-05
FBXL4,TRIP11,1,4.060493260339289e-05
FGF8,FASN,1,0.000123753088993892
FGFR2,FREM2,1,0.0004539029470893944
FH,RAB18,1,0.0001604427126721883
FOLR1,NMNAT1,1,0.0003718756787029853
FOXE3,TAT,1,7.450905666282554e-05
FOXG1,ALPL,1,0.00048760771096024666
FRY,TGFB2,1,0.0003537689464980757
FUT8,EHMT1,1,0.00018140359117582217
GBA,KDM5B,1,0.000385503799102844
GLI3,KLHL15,1,0.0002731885130393761
GLI3,NDUFS3,1,0.0002551799228620644
GNPAT,NDUFAF2,1,5.321641135363899e-05
GNPTG,ZNF148,1,0.00013739489634885426
GRIA1,KIF1A,1,0.0003634495416245802
GRIA1,SETD2,1,8.710477029123627e-05
GRIA2,MAPK10,1,0.0002566996193344109
GRIK2,TGFB2,1,0.00022195458224038108
GRIN2A,FANCC,1,0.00043334391777363334
GRIN2A,SLC25A38,1,9.820897047370797e-06
GRM1,INPPL1,1,0.00012080216888518105
GRM1,MFSD2A,1,0.0004331293519828389
GTF2H5,COX10,1,0.00014665925243163876
GTF2H5,NBAS,1,0.0002733234664658007
HCN1,CSNK2A1,1,0.00047820782210346145
HDAC4,SC5D,1,6.01075814162985e-06
HERC2,SCN11A,1,0.0003991965441798612
HIST1H1E,ATR,1,0.0004924898567663013
HIST1H4C,ARL14EP,1,0.00023473819422956826
HNRNPK,FGFR3,1,0.00015458810062613684
HPGD,CD96,1,0.000331008500532995
HPGD,COL1A1,1,9.763026462106104e-05
HPRT1,BBS1,1,0.00016360517543143692
HSPD1,B4GALT7,1,0.00040738019499428227
HSPD1,IDUA,1,0.00036552892103217766
HYDIN,TGFB2,1,2.6453767136960122e-05
HYLS1,TAB2,1,0.00039416877258570876
IDUA,TNIK,1,4.3259441472548826e-05
IFITM5,DPYD,1,0.00027434520255070993
IFT172,ADCK3,1,0.00040804134712086167
IFT172,ERLIN2,1,0.00026870708371459984
IFT172,IFT80,1,0.00042420359304387177
IFT172,OTUD6B,1,0.00042812451345196296
IQSEC2,SLC31A1,1,0.0004798874335041105
IRF6,DDB2,1,7.541404476639273e-05
ISPD,AKR1D1,1,0.000379095068865399
ISPD,HERC2,1,6.356753519924713e-05
ISPD,NR2F1,1,0.00046363902238163784
ISPD,SNRPB,1,0.0003094066198626974
ITPR1,TAT,1,0.00045607676802836126
KCNJ11,LARGE1,1,0.0003138735867996144
KCTD7,CEP104,1,0.0004215688179160414
KCTD7,PLOD2,1,0.00012360351766062434
KDM6B,SMOC1,1,0.0003910789897628624
KIAA1033,CAMTA1,1,0.0001580829693524975
KIF1A,KCTD7,1,0.00022951850521806569
KLHL15,ABCB11,1,0.00035760535579205537
KRAS,TCF12,1,0.00040153349874666504
L2HGDH,TUBB2B,1,0.000263411391465563
LARP7,GRIN2A,1,5.214887630809967e-05
LEMD3,SCN11A,1,0.0004131243360573061
LGI4,SPR,1,0.0003487300944859662
LHX3,ARV1,1,0.00010398502238467135
LHX3,NDUFV1,1,0.0001858310760856422
LHX3,OTUD6B,1,0.00021318658418242688
LMX1B,AARS,1,0.00046941269586813796
LMX1B,GLB1,1,5.97851583490796e-05
LRP2,PACS2,1,0.0004753425302766137
MAF,MSX2,1,3.121429978396434e-05
MAGT1,ATM,1,0.00040738380563415795
MAOA,KIF7,1,8.837010716879461e-05
MAOA,MYO5B,1,0.0003034562166318662
MAP3K1,FBXL4,1,6.979739862719366e-05
MFSD2A,GABRB2,1,9.670848936058867e-05
MMAA,NOTCH2,1,1.7529739455802206e-06
MPDU1,ACO2,1,0.0001028004393621422
MTHFR,SC5D,1,0.00028766683296200916
MTM1,CD96,1,4.264502862802249e-06
MTM1,NAA15,1,0.00010300764479822073
MYH6,EDNRA,1,0.0002415358511358871
NAGA,ISPD,1,0.0002900951038806682
NAGLU,MAN2B1,1,5.7552814186625896e-05
NAGLU,PSMB8,1,0.00032986998330058944
NAGLU,TH,1,0.000281461977278815
NAGLU,TWIST1,1,0.0004385410281236464
NAGS,ATP6V1B1,1,0.00015993758819348982
NDUFAF2,UNC80,1,0.00016047553497060884
NDUFS3,FOXP1,1,0.0004489203941329324
NDUFS7,ATM,1,0.00039470780787004576
NLGN4X,FLNB,1,0.00017525561160318325
NLGN4X,UBR1,1,0.00019331658253449386
NMNAT1,UGT1A1,1,0.0003687919357619779
NMNAT1,VRK1,1,7.056081471144421e-05
NODAL,KDM5B,1,0.0004943905541376119
NOG,KCNJ11,1,3.643880428375561e-05
NOG,MYO5B,1,0.00026325314595639196
NOTCH2,SC5D,1,3.311192489717191e-05
NR2F1,KPTN,1,0.0002321524746183316
NRAS,SMARCD2,1,1.7381449642224897e-05
NSDHL,COL6A1,1,0.0001989330361726265
NYX,ROBO3,1,0.0004985792607084273
OPHN1,GLDC,1,0.0002986342201417799
OSGEP,MAOA,1,0.0001687785358020277
OTUD6B,SCN1A,1,9.806643527823334e-05
PACS1,SLC16A2,1,0.0001421181400176845
PACS1,TUBA1A,1,0.00037554358130846696
PAX9,ISPD,1,0.00016967861163670077
PCCB,CEP104,1,0.00026314196446792826
PCGF2,ARHGEF9,1,0.00021725381011552334
PCGF2,ASCL1,1,0.00034232768356761946
PCGF2,PEX14,1,0.0002639546016323735
PET100,SNAP29,1,0.0002752692004479068
PEX12,COX6B1,1,0.00013077723091953067
PEX13,SCN11A,1,0.00018862645615725862
PEX13,TUBA1A,1,0.0004411646270477157
PEX16,ROBO3,1,0.00034374015792868373
PGM3,DIAPH1,1,0.00026073429372253413
PHF21A,ROBO3,1,0.0002361779505112968
PHIP,SOX17,1,0.0002631085768390094
PITX3,DPP6,1,0.00024572895232015065
PITX3,SLC6A1,1,0.0004990705702556156
PLCB1,COG8,1,9.852601347754708e-05
PMS2,COASY,1,0.00023328163199415686
PMS2,HADHA,1,0.0003927729793365645
PMS2,KCTD7,1,0.0003440017589186723
POLG,POMGNT2,1,0.0001573686273596053
POLR1C,ARHGEF9,1,9.583613486392186e-05
POLR1C,KCNJ10,1,0.0003644176929232994
POLR1C,TSC2,1,2.1482885968396827e-05
POMGNT1,SMPD4,1,0.00011093057792508033
POMGNT2,CEP104,1,0.0004948019184817804
POMGNT2,SCN2A,1,9.570121431805183e-05
PRUNE1,ALG12,1,0.0001650460430292867
PRUNE1,DOCK7,1,0.00014764548563634517
PSAP,MAPRE2,1,0.0002523672414672912
PTEN,FH,1,7.144501718057801e-05
PTEN,GRIN2A,1,0.00046554927734560877
PTPN23,IRF6,1,0.00035163386334713707
PYCR1,OCLN,1,0.0004527007490710538
PYCR1,TBX20,1,0.0004752502517232154
QDPR,ABCD4,1,0.00016236874938318292
QDPR,CLN3,1,0.00028510031413135053
QDPR,HPRT1,1,0.00027369422190197813
QDPR,SMC1A,1,0.00037976402932149845
RAI1,SLC16A2,1,0.0002814825982278883
RBM28,ISPD,1,0.00030570065712295355
RHOBTB2,CTCF,1,0.00032000223819753386
RNASET2,SMARCD2,1,0.00023165611418734906
RNF125,ADGRG6,1,0.0002514697300392262
RNF125,OTUD6B,1,0.0003302440085375545
RNF135,ALX4,1,0.0003561238533688339
RNF135,GRIN2A,1,0.0002717265291661138
ROBO3,CRX,1,0.00035887113014198776
RPS19,ATM,1,0.00018139626972278578
RPS23,FANCE,1,0.00033463721376190004
RTN4IP1,IDUA,1,0.0004794731305426194
SCARF2,COMP,1,0.0004809653441314486
SCARF2,CTC1,1,0.00029967604459676776
SCARF2,NBN,1,0.0001010250679149257
SCN11A,MAPK10,1,0.00026389444575895463
SCN11A,NAGS,1,0.00042007247124065025
SCN8A,SLC6A1,1,4.096032235420463e-06
SERAC1,KLHL15,1,0.0003724525365712828
SERAC1,NAGLU,1,0.0003630173856711221
SERAC1,RNASEH2B,1,2.2787738139067447e-05
SET,TNIK,1,0.00034275996194921233
SETBP1,ARHGEF9,1,0.0001773028091335229
SETBP1,TAF1,1,0.00041591784690709705
SETD1A,CHM,1,3.764434094419656e-05
SETD2,DHX30,1,0.0004516039479901484
SGPL1,AKT3,1,0.0003382167008699674
SHANK2,CHM,1,0.00012877797878856818
SKI,SCN1A,1,0.0004848018509737476
SLC16A2,TXNL4A,1,8.853955991865895e-05
SLC25A22,ARHGEF6,1,0.0003568828398937484
SLC25A22,DKC1,1,7.457962970279287e-05
SLC31A1,DDHD2,1,0.00029370607258650134
SLC39A14,PACS2,1,0.00025494740278581327
SLC45A1,PEX10,1,0.00035725330180923275
SLC6A1,CLN8,1,0.00012941230022855512
SLC6A1,DDHD2,1,2.507406804981289e-05
SLC6A9,MNX1,1,0.0001096345366213239
SMCHD1,ALDH3A2,1,0.00019285149213654193
SMOC1,SNAP29,1,0.0002725540718071905
SMPD4,MFSD2A,1,5.5582255873426726e-05
SNAP29,TBX15,1,0.0003453522649418649
SNRPB,IFT172,1,0.00036553247214617834
SPR,WNT3,1,0.0003149430291930282
SRCAP,GRM1,1,0.00035716860338178496
SRY,CEP63,1,2.2615888834777338e-05
SRY,PYCR1,1,0.00035534155167683444
SRY,SOX17,1,0.00040863176555682357
ST3GAL5,EZR,1,3.0174005481233417e-05
ST3GAL5,TP63,1,0.00045924948393445995
STRA6,TBX1,1,0.0002644597155955858
SYP,ALX4,1,9.480849714194043e-05
TAB2,GLUL,1,0.00019516914196579473
TAB2,MFSD2A,1,0.0002672360102010524
TAB2,TRMT1,1,0.0002844046143308072
TAT,GLB1,1,0.00021558105265758137
TAT,GRIA3,1,2.859596810032618e-05
TBC1D23,MAPK10,1,0.00036764500418199643
TBX1,SLC6A9,1,0.000312912193179198
TCF12,CDH23,1,0.00017773554245594176
TCF12,CDKL5,1,0.00023110900958951154
TCN2,IDUA,1,0.00037170896393309415
TGFB2,ASCL1,1,5.110184322883175e-06
TGFB3,BBS1,1,0.0002693961016584631
TH,ITPR1,1,3.158671818999115e-06
TH,NSDHL,1,0.0002444690361389953
THRB,DDHD2,1,9.26054845224403e-05
THRB,MID1,1,0.0001792414593441437
TLK2,MYO5B,1,7.414290048435122e-05
TLK2,PLK4,1,2.2277915202250055e-05
TMEM165,GRIK2,1,8.189327462869019e-05
TMEM165,TAB2,1,0.00023639583906552198
TMTC3,ISPD,1,0.00015741148253577313
TMTC3,TAB2,1,0.0003498061150117182
TP63,MTR,1,0.0004766138404556706
TRIT1,OTUD6B,1,1.0289302404251928e-05
TSC2,CLN8,1,4.5572325193977944e-05
TUBA1A,CEP57,1,0.00039009787737839287
TUBA1A,RGS7,1,0.00048068521028848114
TUBA1A,WDR73,1,0.0004537235210496469
UGT1A1,ATP1A3,1,9.188862116356519e-05
UNC80,IRF6,1,0.00022175116848753058
UNC80,LMX1B,1,0.0003097305176204831
UNC80,SLC45A1,1,0.00013317217362254378
UPB1,TUBA1A,1,0.00035489379418447546
VSX2,CRYBB1,1,0.0001373333138452811
VSX2,NR2F1,1,0.000476953266726012
VSX2,PEX14,1,0.0003720151638797452
WDR45B,GRIN2A,1,0.000443041416352549
WNT1,MPDU1,1,0.00038869696183900824
WNT3,GDF6,1,9.40582053137378e-05
WNT3,IRX5,1,4.51769206642238e-05
WWOX,CCDC65,1,0.00020303716066500464
ZNF148,FGFR3,1,0.00028062485539907415
ZNF148,GMPPB,1,0.0003156669076451309
ZNF41,NDUFS3,1,0.0003267879034694006
AARS,DDX11,1,0.0003331698078073274
AARS,KCNJ10,1,0.0003836062627552302
AASS,NT5C2,1,0.00028146920140952275
ACADS,FXN,1,0.00044404787686933353
ACADS,PTDSS1,1,0.0004908884272869815
ACAT1,SCN2A,1,2.532216957842356e-06
ACY1,PDHA1,1,0.00019894997821507198
ADCK3,AAAS,1,8.941452947744422e-05
ADGRG6,TH,1,0.00021379739131501959
ADPRHL2,CLP1,1,0.0003108785110536736
ADPRHL2,NDP,1,0.00014567639031926662
ADPRHL2,NOTCH2,1,0.00018286358956682986
AFF4,ALAD,1,0.0003192257994968173
AGL,GRM1,1,8.776186263516565e-05
AGL,KCTD7,1,7.027160850300912e-05
AHCY,FAT4,1,0.0003037679684372727
AIRE,ARV1,1,0.0004990110965829857
AKR1D1,BRAF,1,0.00017319678833153774
AKR1D1,SPTAN1,1,0.00047514159984254493
AKT1,PHIP,1,0.000299588498575546
AKT3,CTSK,1,0.0002891648665903309
AKT3,KLF8,1,0.00032645656773216974
ALAD,KRAS,1,0.00033930638511110907
ALG12,MAGEL2,1,0.00015095888478067608
ALG8,FAT4,1,0.00037001974096502677
ALG8,GPT2,1,0.00047263838995214826
ALG8,GTPBP2,1,0.0002439111021581041
ANKH,ABCD1,1,0.0004772422229033173
ANO5,PGM1,1,0.00030757820941212596
ANO5,TP63,1,0.00017709596343174424
ANO5,WNT7A,1,1.2555008992920223e-05
AP3B2,GLB1,1,0.0003257094203326593
AP4B1,CLCN7,1,0.00027950557034174745
AP4M1,MAPK10,1,0.0004982223486232071
AP4M1,NLGN4X,1,0.0004595898372502371
APOPT1,TGFB2,1,0.00015805647529995156
APTX,CNOT3,1,0.00011110931858583719
APTX,PCGF2,1,6.303136261392752e-05
ARFGEF2,FGF8,1,0.00017285482282833561
ARFGEF2,TRAPPC9,1,0.00020614260737798347
ARID2,HDAC4,1,0.0002937089004785352
ARID2,TRPV4,1,0.0004194986222479704
ARV1,PTF1A,1,0.0004999150710834212
ASCL1,FANCC,1,0.00022213777364292928
ASH1L,EP300,1,7.842684550146482e-05
ASPM,GNPTG,1,2.813261405464622e-05
ATM,FOXE1,1,0.0001262626071865198
ATM,RPL10,1,2.841837319135705e-06
ATP1A2,IRF6,1,0.00047444945754269454
ATP2A2,AP4M1,1,0.00045401625008781185
ATP6AP2,WDR73,1,0.00037198040714467285
ATR,GTPBP2,1,0.0001424043351225269
ATR,NT5C2,1,9.917130197583948e-05
AUH,ADPRHL2,1,1.594246582547478e-05
B4GALT7,TUBB2A,1,0.00043558912777121473
BBS1,NANS,1,0.000335699685975223
BBS1,NLGN3,1,0.00015754095287034487
BBS12,DYNC1H1,1,0.0003052947959013447
BBS2,IFT80,1,0.0003369214850827271
BBS7,MAN2B1,1,0.00045534390263863607
BBS7,SMAD3,1,5.9158791122793955e-05
BGN,MMP13,1,3.6786756869903934e-06
BGN,NR2F2,1,0.00037562803800996256
BGN,PACS2,1,2.272035473881225e-06
BHLHA9,ATP1A1,1,0.0001340063017244361
BHLHA9,SCN11A,1,0.00019205204216909808
CA8,MNX1,1,0.00034587795259103066
CACNA1C,EVC2,1,0.00018637620659110957
CACNA1C,FBP1,1,6.791942793862834e-05
CACNA1D,ACADS,1,0.00048242087238125486
CACNA1D,IFT43,1,0.00029273562339094647
CASP2,NAGLU,1,0.00017841758676932423
CCBE1,IFT172,1,0.00039270708106529934
CCBE1,NGLY1,1,0.00024308495659676704
CCDC40,GTPBP2,1,0.00013504728640084267
CCDC40,KIF1A,1,0.0004804214077525539
CCDC65,EMX2,1,0.0002986242756788926
CDC42,HNRNPK,1,9.397135490753648e-05
CDH11,FAM20C,1,0.0003968632648710524
CDH3,TWIST1,1,0.000379365586797458
CDK13,SCN8A,1,0.00020829497481311308
CDK5RAP2,CLN3,1,0.00019896485534637407
CENPJ,KDM6B,1,3.9317980548197396e-05
CENPJ,ORC6,1,0.00030604468663043697
CEP63,PTPN11,1,4.817407309193522e-05
CEP63,RPS23,1,0.00016635981146654444
CHL1,MMAA,1,0.00023884155854952063
CHM,IL1RAPL2,1,7.884837802982816e-05
CHM,VPS33B,1,0.0004813979198972634
CHMP1A,KDM6B,1,5.640855038029044e-05
CIT,AHCY,1,0.00021298067626598528
CIT,NRXN1,1,0.00018582058072351618
CLCN7,INPP5K,1,3.004719692527447e-05
CLCN7,KMT2C,1,0.00041105786970268806
CLCN7,PAFAH1B1,1,0.0001745907901530652
CLN3,CLCN7,1,9.688162858920757e-06
CLN3,SLC9A6,1,0.0001502220480963395
CLTC,ERCC3,1,9.046986572438667e-05
CLTC,FOXG1,1,0.0004891694478530608
CNNM2,TCN2,1,0.0001855677854420934
COG4,ANO5,1,0.00044056650178326553
COL1A1,COL4A1,1,0.00032663336312336157
COL1A1,GNS,1,0.00028519575756650917
COL6A1,DYNC1H1,1,0.000307336102367195
COL9A2,TNIK,1,9.090223897534658e-05
COLEC11,ROBO3,1,0.00041937911658980487
COQ4,COG8,1,0.000228783372419347
COQ5,NRAS,1,0.000298025133711745
COX6B1,ZBTB40,1,0.0004942121582514739
CPS1,BCL11A,1,0.0004650015117223882
CRADD,MNX1,1,5.718724048946407e-05
CRB1,FGF14,1,4.196407480771203e-05
CRYBB3,MID1,1,0.0003927443209933196
CSNK2A1,DHFR,1,0.00011171771793091448
CSNK2A1,SDHA,1,0.00043954339348256254
CTSD,CLCN7,1,0.00039308998360449175
CTSK,MKS1,1,0.00035677560582914416
DDX3X,CRYBB1,1,3.615911336427387e-05
DDX53,NBAS,1,0.0003330071490968533
DHFR,SRGAP3,1,0.0003147196639191835
DIAPH1,HOXA13,1,0.0002858664142811354
DKC1,GALE,1,0.00047435249522323296
DKC1,GRIN2D,1,0.0003952352281800109
DLG4,KCNT1,1,0.00017778575610537608
DMD,ASPM,1,0.00034502343549609304
DMD,DDX11,1,0.0001885072839295692
DMD,FRY,1,2.3700357597811737e-05
DNMT3B,PEX14,1,5.3557599165949795e-05
DOLK,ACY1,1,0.0004439707319432294
DPM3,GPT2,1,0.00016895661317957664
DYNC2H1,AP4B1,1,0.00020980847367371515
DYNC2H1,ELP2,1,0.00012957116660170892
DYNC2H1,MMAA,1,0.00033183892684849795
DYNC2H1,TMEM165,1,0.00019473669866810225
ECEL1,PEX10,1,6.836270270848128e-05
EEF1A2,MMAA,1,8.469309782356214e-05
ERCC1,AHCY,1,4.275610132009464e-05
ERCC3,GMPPB,1,0.00012787011302288156
ERCC6L2,NBAS,1,1.2160008585407686e-05
ETFDH,MAN2B1,1,4.3662089776922644e-06
EVC,PEX16,1,0.0003060136976946282
EVC2,CSTB,1,3.3118872472610784e-05
EVC2,WDR73,1,0.00029380370336147234
EXT2,CRADD,1,5.712765575499957e-05
EXT2,TLK2,1,0.00020300944555188505
EXT2,TPI1,1,4.553600260243839e-05
EZR,DMD,1,0.0003939375505671746
FAM20C,GRM6,1,0.0001677496968390714
FAM20C,TAF2,1,0.0001827354542915089
FANCA,HIST1H4C,1,7.515808228606474e-05
FANCE,HOXA1,1,0.00010533858823459264
FANCG,EYA1,1,0.00016315792227036239
FANCG,UBE2A,1,0.00015266125569783458
FASN,ASPM,1,0.0003311195818321084
FBXL4,TRIP11,1,4.060493260339289e-05
FBXO31,DDB2,1,7.019413645224265e-05
FGF8,FASN,1,0.000123753088993892
FGFR2,FREM2,1,0.0004539029470893944
FLNB,KIDINS220,1,0.00041551623016150563
FLNB,PQBP1,1,0.00025001245033646986
FMN2,ARID2,1,0.00027692545351289864
FOLR1,GDF6,1,0.00021043745458684446
FOLR1,INPP4A,1,8.680607484258917e-05
FOLR1,NMNAT1,1,0.0003718756787029853
FOXE3,LMNA,1,0.0003398784812611847
FOXE3,NKX2-1,1,0.0004440898954057219
FOXE3,TAT,1,7.450905666282554e-05
FOXE3,TMEM67,1,0.00018375636677506025
FOXP1,RGS7,1,0.0004677403377954697
FOXRED1,PLOD2,1,0.00035696015395536796
FRY,TGFB2,1,0.0003537689464980757
FTL,CRYBB1,1,0.0001583441190311174
GABRA1,ADPRHL2,1,0.00039972701077550934
GALC,ABCB11,1,0.00016331892933251914
GAS8,GRIN2D,1,0.000452244274014532
GBA,BCKDHA,1,0.00029768486742769146
GBA,HERC2,1,6.760705080092834e-05
GBA,KDM5B,1,0.000385503799102844
GCSH,SCN2A,1,0.0003578251605499504
GDF6,POMT2,1,0.00026865527272048494
GJA1,COLEC11,1,0.00017861593269782685
GJA1,GLB1,1,0.00028927637107547394
GJB3,FOLR1,1,0.00023982806023788484
GLB1,FOXRED1,1,2.429805713362452e-05
GLMN,INPPL1,1,0.00032667896691026773
GMPPB,PAPSS2,1,0.00015600470531636584
GNPAT,KIF2A,1,6.150974847504871e-05
GNPAT,NDUFAF2,1,5.321641135363899e-05
GNPTG,ZNF148,1,0.00013739489634885426
GPAA1,FANCC,1,0.00012544326796728566
GPT2,B3GALT6,1,0.00021676276349463197
GRIA3,C12orf4,1,0.00015537803045715607
GRIA3,COQ5,1,0.00039054615571119955
GRIA3,TUBGCP6,1,0.0001529842969966276
GRID2,FGFR2,1,0.0004005585411108254
GRID2,MYH6,1,0.00037349213634572037
GRID2,SRCAP,1,0.00025206384485452365
GRIN2A,FANCC,1,0.00043334391777363334
GRIN2A,SLC25A38,1,9.820897047370797e-06
GRM1,INPPL1,1,0.00012080216888518105
GRM6,TUBA8,1,0.0004692635865605258
GTF2H5,NBAS,1,0.0002733234664658007
HCN1,ARID1A,1,0.0004868405649991085
HCN1,CSNK2A1,1,0.00047820782210346145
HCN1,IFIH1,1,6.502235104522932e-05
HCN1,TGFBR1,1,2.7155213420414513e-05
HDAC8,RHOBTB2,1,0.00020149956213860547
HERC2,ALDH18A1,1,0.0004429338182575237
HERC2,SCN11A,1,0.0003991965441798612
HESX1,WDR73,1,0.00037035218027388285
HIST1H1E,ATR,1,0.0004924898567663013
HIST1H4C,ARL14EP,1,0.00023473819422956826
HIST1H4C,KCNK9,1,0.00038700946527224446
HIST3H3,DHFR,1,0.0002750535878512687
HNMT,PEX13,1,5.025023684631694e-05
HOXA13,PEX16,1,0.00035325275528245265
HPGD,COL1A1,1,9.763026462106104e-05
HSPD1,B4GALT7,1,0.00040738019499428227
HYDIN,TGFB2,1,2.6453767136960122e-05
HYLS1,NANS,1,0.00011939857686181148
HYLS1,TAB2,1,0.00039416877258570876
IFT172,ADCK3,1,0.00040804134712086167
IFT172,ERLIN2,1,0.00026870708371459984
IFT172,IFT80,1,0.00042420359304387177
IFT43,DIP2B,1,0.0002299512050830439
IFT43,EVC2,1,0.0001097584993572374
IL1RAPL2,ALDH5A1,1,4.032209495882182e-05
IL1RAPL2,CARS2,1,0.0002730339351757219
IL1RAPL2,COG5,1,0.0003416903397543268
IL1RAPL2,TTC19,1,0.00032812003166296256
IQSEC2,MYH6,1,0.00019661150930976517
IQSEC2,SLC31A1,1,0.0004798874335041105
IRF6,DDB2,1,7.541404476639273e-05
ISPD,AKR1D1,1,0.000379095068865399
ISPD,HERC2,1,6.356753519924713e-05
ISPD,SNRPB,1,0.0003094066198626974
KAT6A,GNPTG,1,0.00012655639911412275
KCND3,OSGEP,1,9.328924109547667e-05
KCNJ10,ETFA,1,0.00020538126011050058
KCNJ10,JAGN1,1,0.00045066918451565656
KCNJ11,LARGE1,1,0.0003138735867996144
KCNQ3,ARFGEF2,1,0.00018406620277793115
KCNT1,BBS4,1,0.00019240964336300295
KCTD7,PLOD2,1,0.00012360351766062434
KIDINS220,PLK4,1,0.00021709194599053698
KIF2A,MNX1,1,0.00047434912944287726
